Scenario,Replication,Seed,tick,travel_time,phase
0,1,123,94,72,no_flood
0,1,123,94,67,no_flood
0,1,123,94,61,no_flood
0,1,123,94,58,no_flood
0,1,123,94,11,no_flood
0,1,123,94,3,no_flood
0,1,123,95,61,no_flood
0,1,123,95,58,no_flood
0,1,123,95,41,no_flood
0,1,123,95,35,no_flood
0,1,123,95,11,no_flood
0,1,123,96,68,no_flood
0,1,123,96,67,no_flood
0,1,123,96,58,no_flood
0,1,123,96,20,no_flood
0,1,123,96,11,no_flood
0,1,123,96,4,no_flood
0,1,123,97,89,no_flood
0,1,123,97,81,no_flood
0,1,123,97,77,no_flood
0,1,123,97,65,no_flood
0,1,123,97,61,no_flood
0,1,123,97,58,no_flood
0,1,123,97,52,no_flood
0,1,123,97,47,no_flood
0,1,123,97,21,no_flood
0,1,123,97,11,no_flood
0,1,123,97,4,no_flood
0,1,123,98,92,no_flood
0,1,123,98,72,no_flood
0,1,123,98,68,no_flood
0,1,123,98,58,no_flood
0,1,123,98,40,no_flood
0,1,123,98,38,no_flood
0,1,123,98,22,no_flood
0,1,123,98,11,no_flood
0,1,123,99,87,no_flood
0,1,123,99,68,no_flood
0,1,123,99,67,no_flood
0,1,123,99,65,no_flood
0,1,123,99,61,no_flood
0,1,123,99,58,no_flood
0,1,123,99,51,no_flood
0,1,123,99,46,no_flood
0,1,123,99,35,no_flood
0,1,123,99,15,no_flood
0,1,123,99,15,no_flood
0,1,123,99,11,no_flood
0,1,123,100,100,no_flood
0,1,123,100,91,no_flood
0,1,123,100,86,no_flood
0,1,123,100,58,no_flood
0,1,123,100,51,no_flood
0,1,123,100,25,no_flood
0,1,123,101,86,no_flood
0,1,123,101,68,no_flood
0,1,123,101,67,no_flood
0,1,123,101,61,no_flood
0,1,123,101,58,no_flood
0,1,123,101,25,no_flood
0,1,123,101,21,no_flood
0,1,123,102,68,no_flood
0,1,123,102,67,no_flood
0,1,123,102,67,no_flood
0,1,123,102,61,no_flood
0,1,123,102,58,no_flood
0,1,123,102,51,no_flood
0,1,123,102,48,no_flood
0,1,123,102,40,no_flood
0,1,123,102,11,no_flood
0,1,123,103,98,no_flood
0,1,123,103,74,no_flood
0,1,123,103,67,no_flood
0,1,123,103,67,no_flood
0,1,123,103,65,no_flood
0,1,123,103,58,no_flood
0,1,123,103,38,no_flood
0,1,123,103,36,no_flood
0,1,123,103,35,no_flood
0,1,123,103,15,no_flood
0,1,123,104,61,no_flood
0,1,123,104,59,no_flood
0,1,123,104,58,no_flood
0,1,123,104,34,no_flood
0,1,123,104,11,no_flood
0,1,123,105,105,no_flood
0,1,123,105,86,no_flood
0,1,123,105,74,no_flood
0,1,123,105,68,no_flood
0,1,123,105,61,no_flood
0,1,123,105,58,no_flood
0,1,123,105,51,no_flood
0,1,123,105,13,no_flood
0,1,123,106,106,no_flood
0,1,123,106,105,no_flood
0,1,123,106,68,no_flood
0,1,123,106,67,no_flood
0,1,123,106,58,no_flood
0,1,123,106,41,no_flood
0,1,123,106,34,no_flood
0,1,123,107,105,no_flood
0,1,123,107,105,no_flood
0,1,123,107,86,no_flood
0,1,123,107,68,no_flood
0,1,123,107,67,no_flood
0,1,123,107,65,no_flood
